folder,filename,filepath,raw_text,clean_text,label
Utility,44.jpg,dataset\Utility\44.jpg,"PASHCHIMANCHAL VIDYUT VITRAN NIGAM LTD.
(CIN U31200UP2003560027458)
‘ria Bhawan, Victoria Park, Meerat (UP) - 250001

oe 2S ==
aes ee pp -
———— es —
— me oe ee SS eee =
= S| [= a soon
‘Miscellaneous Arrears 000 {ST-108) | | Security Deposit (@) 360
<< 83) 7am Sega || Seceaese 4
= 3
senses sense
ative —— =
ee <i | Se
= %
aes Fa
So $3 | ewe hw aaa —
= 88 | Rane errr
a o Eom
_ 1832 | roatearoetn | on meus oe tne S =,
Sue becca a esis s Ee
ai o ES =F
an = = —
agit Siases ss ES —,
a Fa
naan =
a pa
seccteincrmtt
ies ear: Tamas — [es
a bees ""heats =
so cowie enon ene
EE = —
Frees aaa =
EE TBST | cane gntre
Scope peso mune Sere Eee DaAaae NE HOA sme Seta

DIAL TOLL FREE 1912 FOR BILL & SUPPLY COMPLAINTS.
","pashchimanchal vidyut vitran nigam ltd. cin u31200up2003560027458 ria bhawan, victoria park, meerat up - 250001 oe 2s aes ee pp - es me oe ee ss eee s a soon miscellaneous arrears 000 st-108 security deposit 360 83 7am sega seceaese 4 3 senses sense ative ee i se aes fa so 3 ewe hw aaa 88 rane errr a o eom 1832 roatearoetn on meus oe tne s , sue becca a esis s ee ai o es f an agit siases ss es , a fa naan a pa seccteincrmtt ies ear: tamas es a bees heats so cowie enon ene ee frees aaa ee tbst cane gntre scope peso mune sere eee daaaae ne hoa sme seta dial toll free 1912 for bill supply complaints.",Utility
Utility,45.jpg,dataset\Utility\45.jpg,"( VermontGas

02 863 4511 800 639 6081
CustomerserviceaVermontGas.com
‘www. VermontGas.com

Name ‘Account Number
Sample Budget Customer 128456-7
Bill Date | _DueDate _| Total Amount Due
vuno3,2016 | Jun 28, 2016 $37.00

Service Address: 123 Main Street Burlington VT

Service Period: 05/02/2016 to 06/02/2016

Readings | This Bill Period [One Year Ago
Meter ‘Avg AVG
Number| ‘ast | New | CCF |tomp| CCF | temp
vit | _o74_| oe | 10 | @ | 1 | 63

‘Your meter was read on 08/02/2016

Usage History in CCF

Rate R Residential

1 2 3
a
$.6701 << an

Daily Access 31 days x

Distribution 10.00 CCF x $.5718: 4
Natural Gas 10.00 CCF x $.5041 5.04
Energy Efficiency 10.00 CCF x $.0453

Assistance Prorm oN
‘Current Charges* 6

Balance as of last bill

Payments/Adjustments as of Jun 02

‘Actual Account Balance

——~5 68

\P;000000 = Pg tof = E15
","vermontgas 02 863 4511 800 639 6081 customerserviceavermontgas.com www. vermontgas.com name account number sample budget customer 128456-7 bill date duedate total amount due vuno3,2016 jun 28, 2016 37.00 service address: 123 main street burlington vt service period: 05/02/2016 to 06/02/2016 readings this bill period one year ago meter avg avg number ast new ccf tomp ccf temp vit o74 oe 10 1 63 your meter was read on 08/02/2016 usage history in ccf rate r residential 1 2 3 a .6701 an daily access 31 days x distribution 10.00 ccf x .5718: 4 natural gas 10.00 ccf x .5041 5.04 energy efficiency 10.00 ccf x .0453 assistance prorm on current charges 6 balance as of last bill payments/adjustments as of jun 02 actual account balance 5 68 p000000 pg tof e15",Utility
Utility,46.jpg,dataset\Utility\46.jpg,"Page 1of2 1207

manasa Customer Name JULIE'S RAINDROP
ee Service Addess 12345 SE MAIN ST
omtland goviwater Account Activity
Telephone 508-829-7770 Previous Bil Amount $ sit
Email: PWBCustomerService@portiandoregon gov Net Adjustments $ 000
Looking for ways to manage your bill? Late Fees $ 800
|Leam about bill discounts, saving water, Clean River Payments - Thank you $s 314.21
Rewards, and other options at Balance Forward = 700
portiand, goviutityain Current Charges 8 soi88
$

ing Date

Billing Type
1207120 08/27/20-11/24/20 ‘Single FamityiQuarterly
Rate per CCF Charges:
S 8593 61.52
$ 11550 127.05

$
$
$ ‘bre
$e
$86
$n

TotalCurrentcharges___—$_0 4.86

Meter Usage Detail ‘Water Use

Mater Number Previous Read Current Read. Usage

cearzeont aire Bry i

","page 1of2 1207 manasa customer name julies raindrop ee service addess 12345 se main st omtland goviwater account activity telephone 508-829-7770 previous bil amount sit email: pwbcustomerserviceportiandoregon gov net adjustments 000 looking for ways to manage your bill late fees 800 leam about bill discounts, saving water, clean river payments - thank you s 314.21 rewards, and other options at balance forward 700 portiand, goviutityain current charges 8 soi88 ing date billing type 1207120 08/27/20-11/24/20 single famityiquarterly rate per ccf charges: s 8593 61.52 11550 127.05 bre e 86 n totalcurrentcharges0 4.86 meter usage detail water use mater number previous read current read. usage cearzeont aire bry i",Utility
Utility,47.jpg,dataset\Utility\47.jpg,"100-286

‘24 hours a day, 7 daysa week
For Customer Service:
1-800-288-2000 (860-847-2000 HartlordMerden)
‘Mon-Fri 7am-Zpm and Sat 10am-8:30pm

YOUR ELECTRIC SUPPLIER]
123 KILOWATT ROAD.

POWERTOWN, CT 05110
1-800-555-115

To ay your econ, pease
car web ca 206705008

‘Compare your electricity usage
‘Average usage in Mar 2008 (37 F) ST KWH
‘Average usage in Mar 2010 (37 F) 36 KM

maw ss AS ONO S Fu
0 ao

so Boome []

JOSEPH SMITH

Statement ate: Mar 2010
Name Key — cistomername tey{ SUITE)

Utility Account Number— tecount number 57755765]
Your aecount summary

Previous balance on Feb 4 18155
Payment Feb 17 _ $181.55
Balance Forward 0.00
New ChargesiCredts

‘Supplier Services sin176

Delvory Senices $78.63
Total new charges 190339
Total amount now due $190.99
‘The “Total amount now duo"" must be receled by ApS, 2010 to avd a 1.00%
late payment charge.

Service Reference Number

For sorvice at:

fear creaae ect
Seve ere 7Z2N2]

ogre ct
forngpre: Fb ars) ex mate ono abu 82010
jeden vest

‘etal reading on Feb 320 _ A
cual sage Total kWh —

Bilog eye: 08,

‘Supplier Services Dota DOMINION RTL GEN SVCVCLAP
Generation Sve Chg 109000 ___ sine

Total Supper Services sii

","100-286 24 hours a day, 7 daysa week for customer service: 1-800-288-2000 860-847-2000 hartlordmerden mon-fri 7am-zpm and sat 10am-8:30pm your electric supplier 123 kilowatt road. powertown, ct 05110 1-800-555-115 to ay your econ, pease car web ca 206705008 compare your electricity usage average usage in mar 2008 37 f st kwh average usage in mar 2010 37 f 36 km maw ss as ono s fu 0 ao so boome joseph smith statement ate: mar 2010 name key cistomername tey suite utility account number tecount number 57755765 your aecount summary previous balance on feb 4 18155 payment feb 17 181.55 balance forward 0.00 new chargesicredts supplier services sin176 delvory senices 78.63 total new charges 190339 total amount now due 190.99 the total amount now duo must be receled by aps, 2010 to avd a 1.00 late payment charge. service reference number for sorvice at: fear creaae ect seve ere 7z2n2 ogre ct forngpre: fb ars ex mate ono abu 82010 jeden vest etal reading on feb 320 a cual sage total kwh bilog eye: 08, supplier services dota dominion rtl gen svcvclap generation sve chg 109000 sine total supper services sii",Utility
Utility,48.jpg,dataset\Utility\48.jpg,"YOUR BETTER SEI

GUJRANWALA ELECTRIC POWER COMPANY ‘#0 =7 no.

ELECTRICITY CONSUMER BILL, ""pwernsacomek

-RVICE - OUR PRIDE

HECTOR DATE Fe Fonmcer oad wee] ER [mac wont RAONG OATES] RSUE DAEs ]OUEORTE Ea
oor qe fort] osape 7] | oparaa7|  veaPe
Cosme 7a? [aa Yio v [omowewaweeR ave Porson a
soef Aaa} 20 Sun psonar|
5 wow [uns cre
ae zl] ar
say no To | ws sof ras] aes
CORRUPTION. | U0 Sage |
os sof ars] are
oe zs] 1708 ‘|
HEE Pe Twraal ums [sansa] NOY ‘oe a ¢|
+ ose 7| ? 2
aN w]e] oe
iebascenete aC Fe 5 od
ene on ossson SH on * 0 °
Fares Bra GOVE CHARGES «CO
NTS CoRSIMED | [creo 150 450.00
aR OrRTRET var — fr yal = 163
METER Te ers
aRerRET Tron
Foe PCE ROTTEN [eT
= ear |
prasTRCrARee 2708
sues Ae
z [PR eStrAREeoe | 23ca
TOTAL Vil 10000 Pare Eee ee
[roan
Neth AISRETON ss
ee ae =
teeth Season “
ToTaL i] 5350 pei A et
PN VERE HIS
Fog Pett bayer
Sean ae a ur HERE —

‘GUIRANWALA ELECTRIC POWER CO}

BILNO

wv ee fii HNO.
Agr 170 222 906-CRCOOORERT BARR?
oR |
mumore uv [oveoare Sav+| REFERENCE NUMBER baer 207 oR
ae seapr 17 | 03 12ate s4rea05 ne |MAMEAFTIROUEATE 297 oR

","your better sei gujranwala electric power company 0 7 no. electricity consumer bill, pwernsacomek -rvice - our pride hector date fe fonmcer oad wee er mac wont raong oates rsue daes oueorte ea oor qe fort osape 7 oparaa7 veape cosme 7a aa yio v omowewaweer ave porson a soef aaa 20 sun psonar 5 wow uns cre ae zl ar say no to ws sof ras aes corruption. u0 sage os sof ars are oe zs 1708 hee pe twraal ums sansa noy oe a ose 7 2 an we oe iebascenete ac fe 5 od ene on ossson sh on 0 fares bra gove charges co nts corsimed creo 150 450.00 ar orrtret var fr yal 163 meter te ers arerret tron foe pce rotten et ear prastrcraree 2708 sues ae z pr estrareeoe 23ca total vil 10000 pare eee ee roan neth aisreton ss ee ae teeth season total i 5350 pei a et pn vere his fog pett bayer sean ae a ur here guiranwala electric power co bilno wv ee fii hno. agr 170 222 906-crcooorert barr or mumore uv oveoare sav reference number baer 207 or ae seapr 17 03 12ate s4rea05 ne mameaftiroueate 297 or",Utility
Utility,49.jpg,dataset\Utility\49.jpg,"Print by Communsis

ill date: 31 Mar 2014
Bill number: 09000000/0

British Gas Se

Looking after your werid

HEAD OFFICE
ANOTHER PLC

10 EXAMPLE STREET
ANYTOWN,
COUNTYSHIRE

L B12 3CD

Your business electricity bill

Head Office, Another Plc, 10 Example Street, Anytown,
Countyshire ABI2 3CD

Any questions?

BB 0°00 000 0000
Soames pm

BBS batishges.co.ulrbusiness

Your Fixed Price Energy Plan
will renew on 16/07/15

Your new Fixed Price Energy Pan wil
end on 16/07/15. Well ute to you
round 60 days before this date to tell
you about your options, inlucing how
ta end your plan. To discuss your energy
ecount with us, pleat callus on

27 February 2014 - 27 March 2014 beh ha
Your account
‘Since your previous bill
Outstanding balance on 10 February 2014 e114
Cheque received — 20 February 2014 £1.14 ce
Balance from last bill £0.00
‘ ‘We value your business
New charges this bill (see over for details) fwe can help explain any element
Electricity charges £23.51 cof your bill or support your business
in reclicing bil laste contact us.
Standing charge £35.45 eee ia
‘Total charges exc VAT £58.96
var 295
Total new charges this bilinc VAT 61.91
Total amount now due £61.91
Please pay this by 10 April 2014
Energy Payment Slip Brtish Gas bank giro credit A
etecoce(usomer acount number rea ecouneunber notes pyabe a0. coutr
55) | goosaseos 143 0947 lé 61.91

HEAD OFFICE

casera stamp

capable ata Post Of

7 [ so | 800 Head Oc Coleco Ao £

101822288600485895 A4241430947 91 x

","print by communsis ill date: 31 mar 2014 bill number: 09000000/0 british gas se looking after your werid head office another plc 10 example street anytown, countyshire l b12 3cd your business electricity bill head office, another plc, 10 example street, anytown, countyshire abi2 3cd any questions bb 000 000 0000 soames pm bbs batishges.co.ulrbusiness your fixed price energy plan will renew on 16/07/15 your new fixed price energy pan wil end on 16/07/15. well ute to you round 60 days before this date to tell you about your options, inlucing how ta end your plan. to discuss your energy ecount with us, pleat callus on 27 february 2014 - 27 march 2014 beh ha your account since your previous bill outstanding balance on 10 february 2014 e114 cheque received 20 february 2014 1.14 ce balance from last bill 0.00 we value your business new charges this bill see over for details fwe can help explain any element electricity charges 23.51 cof your bill or support your business in reclicing bil laste contact us. standing charge 35.45 eee ia total charges exc vat 58.96 var 295 total new charges this bilinc vat 61.91 total amount now due 61.91 please pay this by 10 april 2014 energy payment slip brtish gas bank giro credit a etecoceusomer acount number rea ecouneunber notes pyabe a0. coutr 55 goosaseos 143 0947 l 61.91 head office casera stamp capable ata post of 7 so 800 head oc coleco ao 101822288600485895 a4241430947 91 x",Utility
Utility,5.jpg,dataset\Utility\5.jpg,"UTUITY aILLING

ip:tneww i onnard caus WATER REFUSE
SEWER

MEDUSA WASTE a]

TER 012965079 SRO TT
asrors0m sao ess aus Total Current Charges $ 114.08
we Daoncereread 00
vata ota'Amount Doe § 11408
JOHN DOE

GB umansrnecr Tae wost RECHIveD
OXNARD, GA 99090-1294 BY MIEPASTDUE DATE OR A

EE 2A svc 1

faccoun MIE CRTC MEEN Crccrnoure MECGECRN ciunc onre MMCICELIAN rast ove on MOREA

ast BilAmount S$ S«120.56

Payments 129.56,

‘Aajosments 000

Last payment amountiote: $129.56 816107 Balance Forward & 0.00

Series Poviod ‘Days Viale Number — Current Reading Previous Roading ACF Usage
wa qavor sor 28120458067 553.70 532 217
COMPARE YOUR USAGE FROM AUGUST2006__23.30

""WF andres Gb ess T4805 none
Service Consumption Charge Totat
WA WATER-SINGLE 31° 270 5382 5382
SW SEWERSINGLE UNIT minor aio 2485 2485
EC EXTRACONTAINER Taz07 enor 4000 41000
RT RESIDENTIAL REFUSE inno7 anaor 2537 2537

Total Curent Chawges $114.04

Balance Forward § 0.00

Total Amount Due § 11404
","utuity ailling ip:tneww i onnard caus water refuse sewer medusa waste a ter 012965079 sro tt asrors0m sao ess aus total current charges 114.08 we daoncereread 00 vata otaamount doe 11408 john doe gb umansrnecr tae wost rechived oxnard, ga 99090-1294 by miepastdue date or a ee 2a svc 1 faccoun mie crtc meen crccrnoure mecgecrn ciunc onre mmcicelian rast ove on morea ast bilamount s s120.56 payments 129.56, aajosments 000 last payment amountiote: 129.56 816107 balance forward 0.00 series poviod days viale number current reading previous roading acf usage wa qavor sor 28120458067 553.70 532 217 compare your usage from august200623.30 wf andres gb ess t4805 none service consumption charge totat wa water-single 31 270 5382 5382 sw sewersingle unit minor aio 2485 2485 ec extracontainer taz07 enor 4000 41000 rt residential refuse inno7 anaor 2537 2537 total curent chawges 114.04 balance forward 0.00 total amount due 11404",Utility
Utility,50.jpg,dataset\Utility\50.jpg,"NEW DELHI MUNICIPAL COUNCIL. Bill Amount 2112067.00
a Freeh serrate SFE ELECTRICITY BILL feet preva (2)
Palka Kendra, Sansad Marg, New Delhi - 110 001 torch fr Pay By Dat
Sea a eee HOD ite 30/06/2015
Name EX. ENG (E)PAGD CPWD VIDYUT Consumer No ""6000197 Bil Date THOeROTS
7 BHAWAN MRB/Poge/ Serial :355/113/1
Bil Group HTB
Biling Address: EX. ENG (E) PACD CPWD, ,ROOMNO Division ’
220 VIDYUT BHAWAN, SUB-STATION, _Mobile/Tel No NA SANS Heid)
NEW DELHI - 110001 Load -768/765.00] —-K\No ‘1074276
Sanctioned Load, yw) Energisation Date 14/07/2008
Code: 2269 - 600/E MOI Reading :25.200/0.00010.0 MeterType&No  :CT/BE@4628
00
Supply Address: 3 ROR COMPLEX PM HOUSE NEAR Zone/SeatNo 24/0 Moter SerialNo =
NOMC ELECT, SUB-STATION, NEW Walking Sequence
DELHI- 110004 Tarif Category TOS Supply/Con Type PL
i | Power Factor Bil No 180059510632
| | Bill Cycle: Bill Basis “Actual

er Phone No. O11. 40903855 Emall

TLECTISC ANF REVO WEF. 173701

FOR COMPLABT PERTAWNG TO WATERIELEGTRIC SUPPLY, HEALTH & SANITATION SEWERAGE, NORTICULTURE. WATER LOGAN, BROKEN ROADS, STREET GWT MANTENANCE, UNAUTHORZAD
‘Cons 7RUCTIONSFENCROACHMENT ETc. CALL AT ON 4083858 OR EMAIL TO cage gon

FOR PREVENTION ax0 Com Pkes OF GeNeRAL NrGiENE

""FL On THK COOLER EVERY WEEN. ONY ALLOW WATER STAGNATION Wm CONTAWER BOUT OF YOUR HOUSE.

No. | wir St [Ron G3] MeterNa, | Unt] — Bited Consumption ited Consumption Mapenter Caren Consumption
Ce oe ee (Current) (Previous) Fecioe
Pe) Date [MeterReadng| Date [Meter Reading) (I™ td [Days Unit Units Total Units
Ca ee Coad a 2
KIOTa2TA [OK | NOR | GESZST | —RVAH | SHNSROIS] TOOTIEDO | GOUUTOTS | —Fz0TEsOO | zoo |r | Teeaso oe aos | ToaRaO
Kioraz7a | OK | NOR | seeds28 | kvaH |3vos/2015| | 12200 | souszots | 12200 | 2000 | 31| — 000 9.00 0.00,
Kronzrc | OK | Nor | Be82333 | KvAH |a1/sizo1s| 1087600 | swoazo1s| s79co | 000 | 31) 1280000 | c00 | 1ss00.00
Gling Daas [er fey
Current paid charges ‘sash ax re (01/08/2015 To 311082015) ‘Demand Charges Cat: 765""135""1.0000
Pied Slab Wiea Enaigy Charges = ‘Giher Charges Enoewialy | Taal Curent
Charges Biled Units UnitRaie | Amount | Amount] Tax @sx | ""charges
(on 32) (fea enter ye) (gfe ee) it) areas es) (et en) | tem orem oe)
703276.00 | PEAK 65620.00 TiS 67211700 THAZTAG2N | ADOL SCOPES’ 145760.81 Bea. 25 a
Orr Peak | $0660.00 tas | sisiei00 | -7evesa5@25%
noRMAL” | _ 85740.00 as | 67305800
otal 242020000 7664357.00 PE
Past Dose Relunds/Sibsdy (nia fa ol eraGaageD
Arrears [Refunds ate Payment
PAmount Period to which it relates Surcharge — Supsincnanely aor ‘Subsidy/Concession/Rebate Net Amount Payeble.
~ Ba0r7 a2 | Sundry m ory DiaoeT AT
cee Int on Sec Dep 0.00
Arnount nok immediately payable (any) ® Reason: ‘Bill Amount Payable
TA ADGT.O0 |
‘Security Deposit with NDMC® Dt. Due Date of Payment 30/06/2015
interest accrued for already adjusted in Bil No. Tiger sce ater ua
PAN number ‘as available In our system Hey, Shall be charged inthe et Da
Last Payment of © 9524150,00 Received on: 28/08/2015 ‘Toial Payment During the Bil Period is © 9624760.00

[fhe confection shalfbe able for cisconnocton on non-payment of all cues (including arrears of previous bilfs/by due dale, efor notice ag per Secon $8( i) of a EleciMely ACL 2505]

‘Constimplion Fistor,
Paod No, oT Days Units a
Fist To. scare] Oct valy Bk ae

Hosa01S SomAROTS Ey Te
onas2015 310312015 Fa 998520 1269607 38.
ovnarnos 2anao1s 2 03740 *308020.79
ovoxa015 310172015 BT 57840 2038009.08
osniaroi4 ayrero18 Fu 613380 4204008.13
ono sonir014 30 421380 4342050.98,

","new delhi municipal council. bill amount 2112067.00 a freeh serrate sfe electricity bill feet preva 2 palka kendra, sansad marg, new delhi - 110 001 torch fr pay by dat sea a eee hod ite 30/06/2015 name ex. eng epagd cpwd vidyut consumer no 6000197 bil date thoerots 7 bhawan mrb/poge/ serial :355/113/1 bil group htb biling address: ex. eng e pacd cpwd, ,roomno division 220 vidyut bhawan, sub-station, mobile/tel no na sans heid new delhi - 110001 load -768/765.00 -kno 1074276 sanctioned load, yw energisation date 14/07/2008 code: 2269 - 600/e moi reading :25.200/0.00010.0 metertypeno :ct/be4628 00 supply address: 3 ror complex pm house near zone/seatno 24/0 moter serialno nomc elect, sub-station, new walking sequence delhi- 110004 tarif category tos supply/con type pl i power factor bil no 180059510632 bill cycle: bill basis actual er phone no. o11. 40903855 emall tlectisc anf revo wef. 173701 for complabt pertawng to waterielegtric supply, health sanitation sewerage, norticulture. water logan, broken roads, street gwt mantenance, unauthorzad cons 7ructionsfencroachment etc. call at on 4083858 or email to cage gon for prevention ax0 com pkes of general nrgiene fl on thk cooler every ween. ony allow water stagnation wm contawer bout of your house. no. wir st ron g3 meterna, unt bited consumption ited consumption mapenter caren consumption ce oe ee current previous fecioe pe date meterreadng date meter reading i td days unit units total units ca ee coad a 2 kiota2ta ok nor geszst rvah shnsrois tootiedo gouutots fz0tesoo zoo r teeaso oe aos toarao kioraz7a ok nor seeds28 kvah 3vos/2015 12200 souszots 12200 2000 31 000 9.00 0.00, kronzrc ok nor be82333 kvah a1/sizo1s 1087600 swoazo1s s79co 000 31 1280000 c00 1ss00.00 gling daas er fey current paid charges sash ax re 01/08/2015 to 311082015 demand charges cat: 7651351.0000 pied slab wiea enaigy charges giher charges enoewialy taal curent charges biled units unitraie amount amount tax sx charges on 32 fea enter ye gfe ee it areas es et en tem orem oe 703276.00 peak 65620.00 tis 67211700 thaztag2n adol scopes 145760.81 bea. 25 a orr peak 0660.00 tas sisiei00 -7evesa525 normal 85740.00 as 67305800 otal 242020000 7664357.00 pe past dose relunds/sibsdy nia fa ol eragaaged arrears refunds ate payment pamount period to which it relates surcharge supsincnanely aor subsidy/concession/rebate net amount payeble. ba0r7 a2 sundry m ory diaoet at cee int on sec dep 0.00 arnount nok immediately payable any reason: bill amount payable ta adgt.o0 security deposit with ndmc dt. due date of payment 30/06/2015 interest accrued for already adjusted in bil no. tiger sce ater ua pan number as available in our system hey, shall be charged inthe et da last payment of 9524150,00 received on: 28/08/2015 toial payment during the bil period is 9624760.00 fhe confection shalfbe able for cisconnocton on non-payment of all cues including arrears of previous bilfs/by due dale, efor notice ag per secon 8 i of a elecimely acl 2505 constimplion fistor, paod no, ot days units a fist to. scare oct valy bk ae hosa01s somarots ey te onas2015 310312015 fa 998520 1269607 38. ovnarnos 2anao1s 2 03740 308020.79 ovoxa015 310172015 bt 57840 2038009.08 osniaroi4 ayrero18 fu 613380 4204008.13 ono sonir014 30 421380 4342050.98,",Utility
Utility,51.jpg,dataset\Utility\51.jpg,"IWTIN IT AWN

Tax invoice & receipt no. WN - n'7a7/0N Niawn

mny
1/2

IEC contact details
NN! Nw 24 ,WNIVw7
a7aNA 7wW 03702 ND ANN
website www.lec.co.il

520000472 ‘ON nN” yn |""1y7 AWN FOIY
19 7NWNA 'NI,ND!'n -AD'N TINN Local district

Contract no.

Days 57 - Account period
03/03/2014 To 06/01/2014 From

3228

7165

P? +

INU IR DTN
mvovwn yD iMwnaAman

Client details

Return address
aD'N 394 7’N :aIWNAT

Jon? awn NX O77 [212 Invoice date
ORWIIA YT 7aj771 NII AYN 05/03/2014
ee :ny7OONA on Nand
Supply details - name & address
103 Phone ne
Report power failures, account queries
and other consumer related issues = ee ee AR ToIn
Dial 103 from mobile or landline ict Details. (BERN AS
Fax 1800-200-103 | 563.53 Electricity usage
| 25.65 Standard charges |
DITVN N77 [M7 |N7ON Ninwa 16.61 Other charges (late fees etc.) |
Free call from landline |
|
109.04 18% VAT
Payment due date
19/03/2014-7
yyian oI7wnn oN oa)
and also by credit card (WR 0'0792
Failure to pay on time ... yma own IN |
|
will result in late fees and interest fees SES SS S : : |
£ 714.83 ‘Total amount due - in Shekels |
a a aes mm * J

w”vi 14 month comparative data (kilowatts)

850>

Notifications NIYTIN
""77 NIYNI NWR 0'0II2 NY 10,000 TY [IawN O7W7 [Nw
02707'NA ANNA IN ,103 NIVW7 arn Niyyyxa ,Awninn

Electricity bills of up to 10,000 shekels can be paid by credit
510+ card by phone (call 103) or on the internet

680-

340-

‘THN -List.com

729 yIM 79N INN OW 7 WN UID FI IW pYT HE 19
13.13 12 13 13; 13 43-18 13. 19: 18 13 14 14

n” ya 7RIWwW""T TNWNA NAAN

OD +

PUP PR OTRO
muovwnD = ‘munaman

Client, save money, time and trouble! Sign up for a monthly bank debit order. ,/7233 a/ni77
7222 yay NNWA NiyYNA2 DI7WNT MwA ""NTI ,ANIVI [NT ,YOI2 |1D0N7

Receiptno, ""D'7T NYTin / WY

Invoiced period NDIPNT awn
03/03/2014 TY 06/01/2014-N

Contract no. :nTIN ION

Consumer details

Amount payable in Shekels 714.83 —

DyqwA wr? 7 aA YNWN WoNA
TV7TNA Nn wii DITA NIN

nwa pI7wn7 DIDDA |

A

ANGLO-LIST.COM

Translated by Anglo-list
","iwtin it awn tax invoice receipt no. wn - n7a7/0n niawn mny 1/2 iec contact details nn nw 24 ,wnivw7 a7ana 7ww 03702 nd ann website www.lec.co.il 520000472 on nn yn 1y7 awn foiy 19 7nwna ni,ndn -adn tinn local district contract no. days 57 - account period 03/03/2014 to 06/01/2014 from 3228 7165 p inu ir dtn mvovwn yd imwnaaman client details return address adn 394 7n :aiwnat jon awn nx o77 212 invoice date orwiia yt 7aj771 nii ayn 05/03/2014 ee :ny7oona on nand supply details - name address 103 phone ne report power failures, account queries and other consumer related issues ee ee ar toin dial 103 from mobile or landline ict details. bern as fax 1800-200-103 563.53 electricity usage 25.65 standard charges ditvn n77 m7 n7on ninwa 16.61 other charges late fees etc. free call from landline 109.04 18 vat payment due date 19/03/2014-7 yyian oi7wnn on oa and also by credit card wr 00792 failure to pay on time ... yma own in will result in late fees and interest fees ses ss s : : 714.83 total amount due - in shekels a a aes mm j wvi 14 month comparative data kilowatts 850 notifications niytin 77 niyni nwr 00ii2 ny 10,000 ty iawn o7w7 nw 02707na anna in ,103 nivw7 arn niyyyxa ,awninn electricity bills of up to 10,000 shekels can be paid by credit 510 card by phone call 103 or on the internet 680- 340- thn -list.com 729 yim 79n inn ow 7 wn uid fi iw pyt he 19 13.13 12 13 13 13 43-18 13. 19: 18 13 14 14 n ya 7riwwwt tnwna naan od pup pr otro muovwnd munaman client, save money, time and trouble sign up for a monthly bank debit order. ,/7233 a/ni77 7222 yay nnwa niyyna2 di7wnt mwa nti ,anivi nt ,yoi2 1d0n7 receiptno, d7t nytin / wy invoiced period ndipnt awn 03/03/2014 ty 06/01/2014-n contract no. :ntin ion consumer details amount payable in shekels 714.83 dyqwa wr 7 aa ynwn wona tv7tna nn wii dita nin nwa pi7wn7 didda a anglo-list.com translated by anglo-list",Utility
Utility,52.jpg,dataset\Utility\52.jpg,"= ABC Powers Inc.

{T)
(123) 123-4567
ABCPOWERS| info@abcpowers.com

wy) www.abcpowers.com.
UTILITY BILL

Account No.
12345678910

Account Name
Leslie Holden

Address

4344 Poco Mas Drive
Dallas, FL, 33009

Meter Information

Date Usage (kWh) Cost (per kWh) Amount ($)

1 11/01/2021 300 10 3000

Bill Summary

Previous Charges ($) $1.00

Current Charges ($) $3,000.00

Total Amount ($) $3001

Due Date November 19, 2021
REMINDERS:

1, Present your Statement of Account when paying your utility bill.

2. Without this document, you will be required to provide the
account number, account name, and amount to be paid.

3. Please check your online accounts after payment in order to make
sure that the payment is pushed through.

4. IF you have any questions, please contact us at (123) 123-4567 or
email us at info@noemail.com.
","abc powers inc. t 123 123-4567 abcpowers infoabcpowers.com wy www.abcpowers.com. utility bill account no. 12345678910 account name leslie holden address 4344 poco mas drive dallas, fl, 33009 meter information date usage kwh cost per kwh amount 1 11/01/2021 300 10 3000 bill summary previous charges 1.00 current charges 3,000.00 total amount 3001 due date november 19, 2021 reminders: 1, present your statement of account when paying your utility bill. 2. without this document, you will be required to provide the account number, account name, and amount to be paid. 3. please check your online accounts after payment in order to make sure that the payment is pushed through. 4. if you have any questions, please contact us at 123 123-4567 or email us at infonoemail.com.",Utility
Utility,54.jpg,dataset\Utility\54.jpg,"pa

re Wo ig Hoan £9.58 am cap

Order 7,
pug itor:
Address MOHAMMAD FIROZ Booking No
* ZL-166,WeLCOME J.COLONY Booking Date
SEELAM PUR DELHI Price(Rs.)
ee:
HOWK.EAST DELHE

pace s ont e paid(Rs) |
Landmark 4 Cashless Incentiverass
Category/Area _ : Domestic/ Seclam Pur et Payable

Equipment/Qty —; 14.2Kg/HSN:27111900//1
wastiaTE al PAC saat A, HT

a ay i GH BEL

555559x

Quota

Advance/Loan(Rs.): 435.00
‘Subsidy Amt will be transferred to Bank e 1483 to

579
Aadhar X0Q0GOOOS TT IndlanOil One app or ex.indianoitin
i oe

Now Book & Pay ou!
11 Oni Booking Vis

","pa re wo ig hoan 9.58 am cap order 7, pug itor: address mohammad firoz booking no zl-166,welcome j.colony booking date seelam pur delhi pricers. ee: howk.east delhe pace s ont e paidrs landmark 4 cashless incentiverass category/area : domestic/ seclam pur et payable equipment/qty 14.2kg/hsn:27111900//1 wastiate al pac saat a, ht a ay i gh bel 555559x quota advance/loanrs.: 435.00 subsidy amt will be transferred to bank e 1483 to 579 aadhar x0q0gooos tt indlanoil one app or ex.indianoitin i oe now book pay ou 11 oni booking vis",Utility
